snapshot,trainOrder,stop,arrivalTime,departureTime,OccupancyArrival,OccupancyDeparture,occupancyPlatformBeforeArrival,occupancyPlatform,peopleIn,FTB,peopleOut,stops,stops_output,stops_diff,peopleIn_output,peopleIn_diff,peopleIn_diff_abs,peopleIn_diff_perc,peopleIn_diff_perc_2,peopleOut_output,peopleOut_diff,peopleOut_diff_abs,peopleOut_diff_perc,peopleOut_diff_perc_2,FTB_output,FTB_diff,FTB_diff_abs,FTB_diff_perc,FTB_diff_perc_2
2019-12-02,61,PAN DE AZUCAR,2019-12-02T08:17:28.000Z,2019-12-02T08:18:01.000Z,406.0,439.0,42,46,37.0,9.0,4.0,True,True,False,36.0,1.0,1.0,2.7027,2.77778,3.3992,0.6008,0.6008,15.02,17.67475,0.0,9.0,9.0,100.0,100.0
2019-12-02,61,SAN MIGUELITO,2019-12-02T08:19:52.000Z,2019-12-02T08:20:13.000Z,439.0,521.0,226,231,176.0,55.0,94.0,True,True,False,160.52,15.47999999999999,15.47999999999999,8.79545,9.64366,103.4913,-9.491299999999995,9.491299999999995,10.09713,9.17111,56.4771,-1.4771,1.4771,2.68564,2.6154
2019-12-02,61,SAN ISIDRO,2019-12-02T08:12:43.000Z,2019-12-02T08:13:01.000Z,0.0,246.0,276,295,246.0,49.0,0.0,True,True,False,264.5423,-18.54230000000001,18.54230000000001,7.53752,7.0092,0.0,0.0,0.0,100.0,100.0,67.2506,-18.250600000000006,18.250600000000006,37.24612,27.1382
2019-12-02,62,SAN MIGUELITO,2019-12-02T08:22:33.000Z,2019-12-02T08:22:57.000Z,355.0,448.0,351,355,177.0,178.0,84.0,True,True,False,225.6871,-48.68709999999999,48.68709999999999,27.50684,21.57283,78.0909,5.909099999999995,5.909099999999995,7.03464,7.56695,132.79,45.21000000000001,45.21000000000001,25.39888,34.04624
2019-12-02,62,SAN ISIDRO,2019-12-02T08:15:18.000Z,2019-12-02T08:15:48.000Z,0.0,202.0,202,230,202.0,28.0,0.0,True,True,False,206.59310000000002,-4.593100000000021,4.593100000000021,2.27381,2.22326,0.0,0.0,0.0,100.0,100.0,53.6575,-25.6575,25.6575,91.63393,47.81717
2019-12-02,62,LOS ANDES,2019-12-02T08:18:21.000Z,2019-12-02T08:18:36.000Z,202.0,313.0,140,152,117.0,35.0,6.0,True,True,False,133.99859999999998,-16.998599999999982,16.998599999999982,14.52872,12.68565,5.3039,0.6961000000000004,0.6961000000000004,11.60167,13.1243,26.6891,8.3109,8.3109,23.74543,31.13968
2019-12-02,62,PAN DE AZUCAR,2019-12-02T08:20:15.000Z,2019-12-02T08:20:39.000Z,313.0,355.0,52,56,44.0,12.0,2.0,True,True,False,47.999399999999994,-3.9993999999999943,3.9993999999999943,9.08955,8.33219,2.0523,-0.05229999999999979,0.05229999999999979,2.615,2.54836,0.0006000000000000001,11.9994,11.9994,99.995,1999900.0
2019-12-02,63,LOS ANDES,2019-12-02T08:20:57.000Z,2019-12-02T08:21:12.000Z,146.0,264.0,137,140,121.0,19.0,3.0,True,True,False,111.0949,9.905100000000004,9.905100000000004,8.18603,8.91589,5.5846,-2.5846,2.5846,86.15333,46.28084,22.5942,-3.5942000000000007,3.5942000000000007,18.91684,15.90762
2019-12-02,63,SAN ISIDRO,2019-12-02T08:18:18.000Z,2019-12-02T08:18:27.000Z,0.0,146.0,185,198,146.0,52.0,0.0,True,True,False,181.0027,-35.002700000000004,35.002700000000004,23.97445,19.33822,0.0,0.0,0.0,100.0,100.0,47.655,4.344999999999999,4.344999999999999,8.35577,9.11762
2019-12-02,63,PAN DE AZUCAR,2019-12-02T08:22:51.000Z,2019-12-02T08:23:24.000Z,264.0,288.0,28,33,25.0,8.0,1.0,True,True,False,23.0006,1.9994000000000014,1.9994000000000014,7.9976,8.69282,1.2837,-0.28370000000000006,0.28370000000000006,28.37,22.10018,0.0,8.0,8.0,100.0,100.0
2019-12-02,63,SAN MIGUELITO,2019-12-02T08:25:18.000Z,2019-12-02T08:25:54.000Z,288.0,465.0,319,325,232.0,93.0,55.0,True,True,False,188.5098,43.49019999999999,43.49019999999999,18.74578,23.07052,61.8072,-6.807200000000002,6.807200000000002,12.37673,11.0136,93.2803,-0.2802999999999969,0.2802999999999969,0.3014,0.30049
2019-12-02,64,SAN MIGUELITO,2019-12-02T08:28:01.000Z,2019-12-02T08:28:19.000Z,277.0,323.0,145,150,101.0,49.0,55.0,True,True,False,128.2536,-27.253600000000006,27.253600000000006,26.98376,21.24977,62.6297,-7.6297,7.6297,13.87218,12.18224,25.0266,23.9734,23.9734,48.92531,95.79168
2019-12-02,64,PAN DE AZUCAR,2019-12-02T08:25:34.000Z,2019-12-02T08:25:46.000Z,262.0,277.0,25,26,18.0,8.0,3.0,True,True,False,18.0,0.0,0.0,0.0,0.0,2.5189,0.4811000000000001,0.4811000000000001,16.03667,19.09961,0.0,8.0,8.0,100.0,100.0
2019-12-02,64,LOS ANDES,2019-12-02T08:23:40.000Z,2019-12-02T08:23:55.000Z,158.0,262.0,146,160,110.0,50.0,6.0,True,True,False,142.72209999999998,-32.72209999999998,32.72209999999998,29.74736,22.92714,3.5381,2.4619,2.4619,41.03167,69.58254,30.872,19.128,19.128,38.256,61.95906
2019-12-02,64,SAN ISIDRO,2019-12-02T08:21:01.000Z,2019-12-02T08:21:10.000Z,0.0,158.0,192,198,158.0,40.0,0.0,True,True,False,161.5605,-3.5604999999999905,3.5604999999999905,2.25348,2.20382,0.0,0.0,0.0,100.0,100.0,43.0945,-3.0944999999999965,3.0944999999999965,7.73625,7.18073
2019-12-02,65,PAN DE AZUCAR,2019-12-02T08:29:16.000Z,2019-12-02T08:29:19.000Z,315.0,353.0,46,47,40.0,7.0,2.0,True,True,False,39.0,1.0,1.0,2.5,2.5641,2.2114,-0.2113999999999998,0.2113999999999998,10.57,9.55956,0.0,7.0,7.0,100.0,100.0
2019-12-02,65,LOS ANDES,2019-12-02T08:27:07.000Z,2019-12-02T08:27:22.000Z,143.0,315.0,197,211,176.0,35.0,4.0,True,True,False,166.9618,9.03819999999999,9.03819999999999,5.13534,5.41333,3.7393,0.26069999999999993,0.26069999999999993,6.5175,6.97189,36.910199999999996,-1.9101999999999961,1.9101999999999961,5.45771,5.17526
2019-12-02,65,SAN ISIDRO,2019-12-02T08:24:04.000Z,2019-12-02T08:24:28.000Z,0.0,143.0,159,177,143.0,34.0,0.0,True,True,False,154.6265,-11.626499999999993,11.626499999999993,8.13042,7.51909,0.0,0.0,0.0,100.0,100.0,41.468,-7.4680000000000035,7.4680000000000035,21.96471,18.00907
2019-12-02,65,SAN MIGUELITO,2019-12-02T08:31:19.000Z,2019-12-02T08:31:34.000Z,353.0,475.0,305,310,186.0,124.0,64.0,True,True,False,197.4898,-11.489800000000002,11.489800000000002,6.17731,5.81792,64.2737,-0.27370000000000516,0.27370000000000516,0.42766,0.42584,101.5368,22.4632,22.4632,18.11548,22.12321
2019-12-02,66,SAN ISIDRO,2019-12-02T08:27:04.000Z,2019-12-02T08:27:16.000Z,0.0,144.0,164,173,144.0,29.0,0.0,True,False,True,0.0,144.0,144.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,190.468,-161.468,161.468,556.78621,84.77435
2019-12-02,66,LOS ANDES,2019-12-02T08:29:49.000Z,2019-12-02T08:29:58.000Z,144.0,259.0,139,139,116.0,23.0,1.0,True,True,False,118.83720000000001,-2.83720000000001,2.83720000000001,2.44586,2.38747,0.0,1.0,1.0,100.0,100.0,33.0729,-10.072899999999997,10.072899999999997,43.79522,30.45666
2019-12-02,66,PAN DE AZUCAR,2019-12-02T08:31:43.000Z,2019-12-02T08:32:01.000Z,259.0,286.0,34,39,29.0,10.0,2.0,True,True,False,26.463500000000003,2.5364999999999966,2.5364999999999966,8.74655,9.5849,0.0,2.0,2.0,100.0,100.0,5.5365,4.4635,4.4635,44.635,80.61952
2019-12-02,66,SAN MIGUELITO,2019-12-02T08:33:52.000Z,2019-12-02T08:34:10.000Z,286.0,382.0,169,193,153.0,40.0,57.0,True,True,False,135.5983,17.401700000000005,17.401700000000005,11.37366,12.83327,23.999,33.001000000000005,33.001000000000005,57.89649,137.5099,38.9385,1.0615000000000023,1.0615000000000023,2.65375,2.72609
2019-12-02,67,SAN ISIDRO,2019-12-02T08:32:30.000Z,2019-12-02T08:32:48.000Z,0.0,257.0,287,302,257.0,45.0,0.0,True,True,False,401.9791,-144.97910000000002,144.97910000000002,56.4121,36.06633,0.0,0.0,0.0,100.0,100.0,99.4889,-54.4889,54.4889,121.08644,54.76882
2019-12-02,67,LOS ANDES,2019-12-02T08:35:24.000Z,2019-12-02T08:35:45.000Z,257.0,439.0,217,234,188.0,46.0,6.0,True,True,False,231.1517,-43.151700000000005,43.151700000000005,22.95303,18.66813,7.1647,-1.1646999999999998,1.1646999999999998,19.41167,16.25609,39.921299999999995,6.078700000000005,6.078700000000005,13.21457,15.22671
2019-12-02,67,PAN DE AZUCAR,2019-12-02T08:37:24.000Z,2019-12-02T08:37:42.000Z,439.0,488.0,59,64,51.0,13.0,2.0,True,True,False,69.5365,-18.536500000000004,18.536500000000004,36.34608,26.65722,4.5824,-2.5824,2.5824,129.12,56.35475,0.0,13.0,13.0,100.0,100.0
2019-12-02,67,SAN MIGUELITO,2019-12-02T08:39:39.000Z,2019-12-02T08:40:12.000Z,488.0,654.0,462,465,279.0,186.0,113.0,True,True,False,283.9751,-4.975099999999998,4.975099999999998,1.78319,1.75195,139.7172,-26.71719999999999,26.71719999999999,23.64354,19.12234,187.9633,-1.9633000000000038,1.9633000000000038,1.05554,1.04451
2019-12-02,68,SAN ISIDRO,2019-12-02T08:35:30.000Z,2019-12-02T08:35:42.000Z,0.0,137.0,155,165,137.0,28.0,0.0,True,True,False,182.48600000000002,-45.48600000000002,45.48600000000002,33.20146,24.92575,0.0,0.0,0.0,100.0,100.0,48.0029,-20.002899999999997,20.002899999999997,71.43893,41.67019
2019-12-02,68,LOS ANDES,2019-12-02T08:38:12.000Z,2019-12-02T08:38:27.000Z,137.0,239.0,120,128,105.0,23.0,3.0,True,True,False,104.8512,0.14879999999999427,0.14879999999999427,0.14171,0.14192,5.8627,-2.8627000000000002,2.8627000000000002,95.42333,48.82904,21.0701,1.9299,1.9299,8.39087,9.15942
2019-12-02,68,PAN DE AZUCAR,2019-12-02T08:40:06.000Z,2019-12-02T08:40:48.000Z,239.0,274.0,35,42,36.0,6.0,1.0,True,True,False,29.0,7.0,7.0,19.44444,24.13793,1.5933,-0.5932999999999999,0.5932999999999999,59.33,37.23718,0.0,6.0,6.0,100.0,100.0
2019-12-02,68,SAN MIGUELITO,2019-12-02T08:42:45.000Z,2019-12-02T08:43:00.000Z,274.0,412.0,240,245,195.0,50.0,57.0,True,True,False,175.418,19.581999999999994,19.581999999999994,10.04205,11.16305,63.1186,-6.118600000000001,6.118600000000001,10.73439,9.69381,78.5453,-28.545299999999997,28.545299999999997,57.0906,36.34247
2019-12-02,69,SAN ISIDRO,2019-12-02T08:38:50.000Z,2019-12-02T08:39:05.000Z,0.0,148.0,167,175,148.0,27.0,0.0,True,True,False,158.6024,-10.602399999999989,10.602399999999989,7.16378,6.68489,0.0,0.0,0.0,100.0,100.0,42.4006,-15.400599999999997,15.400599999999997,57.03926,36.32166
2019-12-02,69,LOS ANDES,2019-12-02T08:41:35.000Z,2019-12-02T08:41:47.000Z,148.0,233.0,113,122,98.0,24.0,13.0,True,True,False,109.5495,-11.549499999999995,11.549499999999995,11.7852,10.54272,9.2854,3.714600000000001,3.714600000000001,28.57385,40.00474,23.520599999999998,0.4794000000000018,0.4794000000000018,1.9975,2.03821
2019-12-02,69,PAN DE AZUCAR,2019-12-02T08:43:29.000Z,2019-12-02T08:43:44.000Z,233.0,260.0,30,31,27.0,4.0,0.0,True,True,False,27.0,0.0,0.0,0.0,0.0,0.3664,-0.3664,0.3664,100.0,100.0,0.0,4.0,4.0,100.0,100.0
2019-12-02,69,SAN MIGUELITO,2019-12-02T08:45:35.000Z,2019-12-02T08:45:53.000Z,260.0,356.0,199,274,165.0,109.0,69.0,True,True,False,199.5966,-34.596599999999995,34.596599999999995,20.96764,17.33326,66.484,2.5160000000000053,2.5160000000000053,3.64638,3.78437,106.9487,2.0512999999999977,2.0512999999999977,1.88193,1.91802
2019-12-02,70,SAN ISIDRO,2019-12-02T08:41:45.000Z,2019-12-02T08:41:57.000Z,0.0,149.0,169,182,149.0,33.0,0.0,True,True,False,163.7844,-14.784400000000005,14.784400000000005,9.92242,9.02674,0.0,0.0,0.0,100.0,100.0,43.61619999999999,-10.616199999999992,10.616199999999992,32.1703,24.34004
2019-12-02,70,LOS ANDES,2019-12-02T08:44:27.000Z,2019-12-02T08:44:42.000Z,149.0,268.0,144,158,123.0,35.0,4.0,True,True,False,135.2274,-12.227399999999989,12.227399999999989,9.94098,9.0421,9.3922,-5.392200000000001,5.392200000000001,134.805,57.41147,29.293300000000002,5.706699999999998,5.706699999999998,16.30486,19.48125
2019-12-02,70,PAN DE AZUCAR,2019-12-02T08:46:24.000Z,2019-12-02T08:46:36.000Z,268.0,281.0,16,17,15.0,2.0,2.0,True,True,False,14.0,1.0,1.0,6.66667,7.14286,1.4713,0.5287,0.5287,26.435,35.93421,0.0,2.0,2.0,100.0,100.0
2019-12-02,70,SAN MIGUELITO,2019-12-02T08:48:27.000Z,2019-12-02T08:48:45.000Z,281.0,356.0,266,287,127.0,160.0,52.0,True,True,False,192.2383,-65.23830000000001,65.23830000000001,51.36874,33.93616,61.0267,-9.026699999999998,9.026699999999998,17.35904,14.79139,97.7104,62.28959999999999,62.28959999999999,38.931,63.7492
2019-12-02,71,SAN MIGUELITO,2019-12-02T08:51:37.000Z,2019-12-02T08:51:58.000Z,263.0,376.0,226,228,168.0,60.0,55.0,True,True,False,135.1144,32.88560000000001,32.88560000000001,19.57476,24.33908,51.4434,3.556600000000003,3.556600000000003,6.46655,6.91362,32.596,27.404000000000003,27.404000000000003,45.67333,84.07167
2019-12-02,71,SAN ISIDRO,2019-12-02T08:44:58.000Z,2019-12-02T08:45:10.000Z,0.0,150.0,168,173,150.0,23.0,0.0,True,True,False,163.959,-13.959000000000003,13.959000000000003,9.306,8.51371,0.0,0.0,0.0,100.0,100.0,43.657,-20.656999999999996,20.656999999999996,89.81304,47.31658
2019-12-02,71,LOS ANDES,2019-12-02T08:47:40.000Z,2019-12-02T08:47:52.000Z,150.0,249.0,140,145,112.0,33.0,13.0,True,True,False,134.2566,-22.25659999999999,22.25659999999999,19.87196,16.57766,8.9832,4.0168,4.0168,30.89846,44.71458,29.0367,3.9633000000000003,3.9633000000000003,12.01,13.64928
2019-12-02,71,PAN DE AZUCAR,2019-12-02T08:49:34.000Z,2019-12-02T08:49:43.000Z,249.0,263.0,19,20,15.0,5.0,1.0,True,True,False,21.0,-6.0,6.0,40.0,28.57143,1.2625,-0.26249999999999996,0.26249999999999996,26.25,20.79208,0.0,5.0,5.0,100.0,100.0
2019-12-02,72,LOS ANDES,2019-12-02T08:50:07.000Z,2019-12-02T08:50:19.000Z,89.0,176.0,105,109,91.0,18.0,4.0,True,True,False,89.6939,1.3061000000000007,1.3061000000000007,1.43527,1.45617,5.7587,-1.7587000000000002,1.7587000000000002,43.9675,30.53988,21.3428,-3.3428000000000004,3.3428000000000004,18.57111,15.66242
2019-12-02,72,SAN MIGUELITO,2019-12-02T08:54:16.000Z,2019-12-02T08:54:28.000Z,202.0,220.0,113,113,68.0,45.0,50.0,True,True,False,88.596,-20.596000000000004,20.596000000000004,30.28824,23.2471,46.79,3.210000000000001,3.210000000000001,6.42,6.86044,0.0,45.0,45.0,100.0,100.0
2019-12-02,72,PAN DE AZUCAR,2019-12-02T08:52:01.000Z,2019-12-02T08:52:22.000Z,176.0,202.0,28,31,26.0,5.0,0.0,True,True,False,25.9575,0.042500000000000426,0.042500000000000426,0.16346,0.16373,1.6114,-1.6114,1.6114,100.0,100.0,2.0425,2.9575,2.9575,59.15,144.79804
2019-12-02,72,SAN ISIDRO,2019-12-02T08:47:25.000Z,2019-12-02T08:47:37.000Z,0.0,89.0,104,110,89.0,21.0,0.0,True,True,False,104.8622,-15.862200000000001,15.862200000000001,17.8227,15.12671,0.0,0.0,0.0,100.0,100.0,29.7948,-8.794799999999999,8.794799999999999,41.88,29.5179
2019-12-02,73,LOS ANDES,2019-12-02T08:53:22.000Z,2019-12-02T08:53:34.000Z,99.0,210.0,136,141,117.0,24.0,6.0,True,True,False,128.445,-11.444999999999993,11.444999999999993,9.78205,8.91043,8.0017,-2.0016999999999996,2.0016999999999996,33.36167,25.01593,30.897799999999997,-6.897799999999997,6.897799999999997,28.74083,22.32457
2019-12-02,73,PAN DE AZUCAR,2019-12-02T08:55:16.000Z,2019-12-02T08:55:28.000Z,210.0,232.0,28,28,25.0,3.0,3.0,True,True,False,27.144000000000002,-2.144000000000002,2.144000000000002,8.576,7.89861,2.1381,0.8618999999999999,0.8618999999999999,28.73,40.31149,0.8985000000000001,2.1014999999999997,2.1014999999999997,70.05,233.88982
2019-12-02,73,SAN MIGUELITO,2019-12-02T08:57:19.000Z,2019-12-02T08:57:31.000Z,232.0,230.0,273,273,43.0,230.0,45.0,True,True,False,164.5128,-121.5128,121.5128,282.58791,73.86222,49.9945,-4.994500000000002,4.994500000000002,11.09889,9.9901,68.4872,161.5128,161.5128,70.22296,235.82918
2019-12-02,73,SAN ISIDRO,2019-12-02T08:50:40.000Z,2019-12-02T08:50:52.000Z,0.0,99.0,110,113,99.0,14.0,0.0,True,True,False,97.68379999999999,1.3162000000000091,1.3162000000000091,1.32949,1.34741,0.0,0.0,0.0,100.0,100.0,28.110999999999997,-14.110999999999997,14.110999999999997,100.79286,50.19743
